RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
*,*,*,683,Western Europe,Female,"[35,45[","[3,6[",115888,1,1,1,117349,1
*,*,*,506,Western Europe,Male,"[25,35[","[6,9[",0,2,0,0,115842,0
*,*,*,758,Western Europe,Female,"[25,35[","[0,3[",84379,1,1,1,75396,0
*,*,*,698,Western Europe,Male,"[35,45[","[3,6[",90605,1,1,1,14357,0
*,*,*,534,Western Europe,Male,"[35,45[","[9,12[",0,2,1,0,13871,0
*,*,*,646,Western Europe,Male,"[35,45[","[9,12[",111574,1,1,1,30839,0
*,*,*,487,Southern Europe,Female,"[25,35[","[0,3[",0,2,1,0,158750,0
*,*,*,675,Western Europe,Male,"[25,35[","[6,9[",0,2,1,1,184842,0
*,*,*,655,Western Europe,Female,"[35,45[","[9,12[",122314,1,1,0,9182,0
*,*,*,498,Western Europe,Male,"[35,45[","[0,3[",121968,2,0,1,188343,0
*,*,*,707,Western Europe,Female,"[35,45[","[9,12[",0,2,1,1,70404,0
*,*,*,684,Western Europe,Female,"[25,35[","[9,12[",122550,2,0,1,137836,0
*,*,*,706,Western Europe,Female,"[35,45[","[6,9[",112890,1,0,1,6724,0
*,*,*,537,Western Europe,Female,"[35,45[","[9,12[",0,1,0,0,52338,1
*,*,*,589,Western Europe,Male,"[25,35[","[6,9[",0,2,1,0,151646,0
*,*,*,670,*,*,*,*,0,2,1,*,119759,0
*,*,*,659,Western Europe,Female,"[35,45[","[9,12[",23503,1,0,1,169862,1
*,*,*,729,Western Europe,Female,"[25,35[","[9,12[",0,2,0,0,150803,0
*,*,*,710,Western Europe,Female,"[35,45[","[3,6[",0,2,1,0,115403,0
*,*,*,550,Southern Europe,Male,"[45,55[","[0,3[",0,2,0,1,70400,0
*,*,*,723,Western Europe,Female,"[25,35[","[3,6[",91938,1,1,0,143482,0
*,*,*,515,Western Europe,Male,"[45,55[","[6,9[",120962,3,1,1,39288,1
*,*,*,754,Western Europe,Male,"[35,45[","[3,6[",74896,1,0,0,34430,0
*,*,*,625,Western Europe,Female,"[35,45[","[3,6[",0,2,1,0,32615,0
*,*,*,505,Western Europe,Female,"[35,45[","[6,9[",159864,2,0,1,125308,0
*,*,*,765,Western Europe,Male,"[35,45[","[0,3[",0,2,0,1,191216,0
*,*,*,785,Western Europe,Male,"[55,93[","[3,6[",0,2,1,1,7009,0
*,*,*,695,Western Europe,Male,"[25,35[","[3,6[",0,2,1,1,6770,0
*,*,*,595,Western Europe,Female,"[55,93[","[0,3[",105736,1,1,1,89936,1
*,*,*,623,Western Europe,Female,"[35,45[","[6,9[",0,2,0,0,167162,0
*,*,*,709,Western Europe,Male,"[35,45[","[9,12[",128602,1,1,0,117031,0
*,*,*,607,Western Europe,Male,"[25,35[","[0,3[",0,1,1,0,29818,0
*,*,*,539,Western Europe,Female,"[35,45[","[6,9[",82408,1,1,0,13123,0
*,*,*,607,Southern Europe,Female,"[25,35[","[3,6[",100912,1,0,0,7631,0
*,*,*,696,Western Europe,Male,"[35,45[","[6,9[",142316,1,1,1,8018,0
*,*,*,581,Western Europe,Male,"[45,55[","[3,6[",89300,1,0,0,5558,1
*,*,*,504,Western Europe,Female,"[45,55[","[6,9[",0,3,0,1,87822,1
*,*,*,452,Western Europe,Male,"[25,35[","[6,9[",153663,1,1,0,111868,0
*,*,*,474,Western Europe,Female,"[35,45[","[3,6[",142689,2,1,1,110953,0
*,*,*,656,Western Europe,Male,"[35,45[","[6,9[",134920,1,1,0,194692,0
*,*,*,752,Western Europe,Female,"[25,35[","[3,6[",0,2,1,1,104991,0
*,*,*,465,Western Europe,Male,"[25,35[","[3,6[",0,2,0,1,78698,0
*,*,*,662,Western Europe,Male,"[55,93[","[6,9[",0,2,1,0,123584,0
*,*,*,850,Western Europe,Male,"[25,35[","[3,6[",0,2,0,0,152298,0
*,*,*,695,Western Europe,Male,"[45,55[","[3,6[",0,2,1,1,137537,0
*,*,*,598,Western Europe,Female,"[35,45[","[0,3[",171178,1,1,0,137981,1
*,*,*,689,Southern Europe,Female,"[25,35[","[3,6[",0,2,1,1,192449,0
*,*,*,705,Southern Europe,Female,"[45,55[","[3,6[",63489,1,0,1,28641,1
*,*,*,701,Western Europe,Female,"[35,45[","[3,6[",0,2,1,1,164268,0
*,*,*,549,*,*,*,*,0,2,1,*,14406,0
*,*,*,637,Western Europe,Male,"[25,35[","[0,3[",145732,1,0,1,109219,0
*,*,*,700,Western Europe,Female,"[25,35[","[3,6[",0,1,0,0,95740,0
*,*,*,580,Western Europe,Female,"[55,93[","[9,12[",106804,3,1,0,107891,1
*,*,*,556,Western Europe,Female,"[45,55[","[9,12[",0,2,0,0,109184,0
*,*,*,850,Western Europe,Female,"[25,35[","[9,12[",0,2,1,0,185821,0
*,*,*,472,Southern Europe,Female,"[25,35[","[3,6[",0,2,1,0,1802,0
*,*,*,718,Western Europe,Female,"[35,45[","[0,3[",133866,1,0,1,139049,0
*,*,*,683,Western Europe,Male,"[25,35[","[3,6[",0,2,1,0,152698,0
*,*,*,631,Southern Europe,Male,"[35,45[","[6,9[",0,2,1,0,181606,0
*,*,*,803,Western Europe,Male,"[35,45[","[0,3[",0,2,1,1,149371,0
*,*,*,670,Western Europe,Male,"[25,35[","[0,3[",0,2,1,1,86413,0
*,*,*,766,Western Europe,Female,"[25,35[","[3,6[",62718,2,1,1,13182,0
*,*,*,823,Western Europe,Male,"[25,35[","[3,6[",105057,1,1,0,9218,0
*,*,*,543,Western Europe,Female,"[35,45[","[3,6[",122305,2,0,0,33999,0
*,*,*,581,Western Europe,Female,"[18,25[","[3,6[",95508,1,1,1,45755,0
*,*,*,458,Southern Europe,Male,"[35,45[","[3,6[",0,2,1,0,79724,0
*,*,*,477,Southern Europe,Male,"[25,35[","[9,12[",0,2,0,1,184061,0
*,*,*,563,Western Europe,Male,"[25,35[","[6,9[",90728,1,1,0,122269,0
*,*,*,519,Western Europe,Female,"[18,25[","[6,9[",0,1,0,1,167553,0
*,*,*,642,Southern Europe,Female,"[25,35[","[9,12[",0,2,1,1,150475,0
*,*,*,606,Western Europe,Male,"[25,35[","[0,3[",130274,2,1,0,147533,0
*,*,*,758,Western Europe,Male,"[35,45[","[6,9[",0,2,1,0,77952,0
*,*,*,653,Western Europe,Male,"[35,45[","[6,9[",0,2,1,1,154640,0
*,*,*,543,Southern Europe,Male,"[35,45[","[3,6[",0,2,1,1,78916,0
*,*,*,657,Western Europe,Female,"[35,45[","[3,6[",95858,1,1,1,68256,0
*,*,*,681,Southern Europe,Male,"[35,45[","[0,3[",99811,2,1,0,23532,0
*,*,*,661,Western Europe,Female,"[25,35[","[3,6[",0,2,1,1,76890,0
*,*,*,717,Southern Europe,Male,"[35,45[","[0,3[",0,3,0,0,174770,1
*,*,*,546,Western Europe,Female,"[55,93[","[6,9[",114889,2,1,1,66733,1
*,*,*,690,Western Europe,Male,"[18,25[","[6,9[",0,2,1,1,155783,0
*,*,*,842,Western Europe,Female,"[35,45[","[9,12[",119948,1,1,0,48218,1
*,*,*,568,Western Europe,Male,"[25,35[","[0,3[",112930,2,1,0,22096,0
*,*,*,677,Western Europe,Female,"[55,93[","[0,3[",90023,1,0,1,2988,0
*,*,*,597,Western Europe,Female,"[35,45[","[6,9[",162532,3,1,0,36051,1
*,*,*,585,Western Europe,Male,"[55,93[","[9,12[",106416,3,1,1,122961,1
*,*,*,516,Western Europe,Female,"[25,35[","[9,12[",138848,1,1,1,127257,0
*,*,*,757,Western Europe,Female,"[45,55[","[0,3[",0,1,1,1,22835,1
*,*,*,586,Western Europe,Male,"[25,35[","[0,3[",0,2,0,0,31636,0
*,*,*,565,Western Europe,Female,"[35,45[","[0,3[",158651,2,1,1,179445,0
*,*,*,774,*,*,*,*,0,2,1,*,34774,0
*,*,*,753,Western Europe,Female,"[45,55[","[3,6[",111513,3,1,0,159577,1
*,*,*,700,Western Europe,Female,"[25,35[","[3,6[",116377,1,1,1,134417,0
*,*,*,634,Western Europe,Male,"[55,93[","[3,6[",108892,1,1,0,10078,0
*,*,*,573,Southern Europe,Female,"[35,45[","[3,6[",0,1,1,1,94863,0
*,*,*,690,Western Europe,Female,"[25,35[","[3,6[",118098,1,1,0,61258,0
*,*,*,568,Western Europe,Male,"[25,35[","[3,6[",145106,2,1,0,185489,0
*,*,*,772,Western Europe,Male,"[25,35[","[9,12[",0,2,1,0,170981,0
*,*,*,686,Western Europe,Male,"[35,45[","[0,3[",109343,2,0,1,86043,0
*,*,*,681,Western Europe,Male,"[35,45[","[6,9[",73179,2,1,1,25293,0
*,*,*,629,Southern Europe,Male,"[35,45[","[9,12[",150149,1,0,0,6936,0
*,*,*,596,Western Europe,Female,"[35,45[","[9,12[",86546,1,0,1,131769,0
*,*,*,671,Western Europe,Female,"[25,35[","[6,9[",0,2,1,1,15846,0
*,*,*,717,Western Europe,Male,"[25,35[","[3,6[",129723,1,0,0,41177,0
*,*,*,679,Southern Europe,Male,"[35,45[","[0,3[",0,1,1,1,168294,0
*,*,*,561,Western Europe,Male,"[45,55[","[3,6[",94754,1,1,1,26691,0
*,*,*,644,Western Europe,Female,"[45,55[","[9,12[",95441,1,1,0,108761,1
*,*,*,692,*,*,*,*,0,2,1,*,178343,0
*,*,*,666,Western Europe,Female,"[35,45[","[0,3[",122314,1,0,0,68575,1
*,*,*,788,Western Europe,Female,"[45,55[","[3,6[",137456,1,1,0,184178,1
*,*,*,715,Southern Europe,Male,"[25,35[","[6,9[",0,1,1,1,149971,0
*,*,*,569,Western Europe,Male,"[35,45[","[0,3[",109197,3,1,0,109393,1
*,*,*,745,Western Europe,Male,"[25,35[","[3,6[",157993,2,1,0,146041,0
*,*,*,591,Western Europe,Male,"[35,45[","[0,3[",99886,2,1,1,88695,0
*,*,*,720,Western Europe,Female,"[25,35[","[6,9[",110717,1,1,1,9398,0
*,*,*,679,Western Europe,Male,"[45,55[","[3,6[",146758,1,1,0,48467,0
*,*,*,550,Western Europe,Male,"[35,45[","[0,3[",103391,1,0,1,90878,0
*,*,*,689,Western Europe,Male,"[35,45[","[3,6[",0,2,1,0,196112,0
*,*,*,666,Southern Europe,Male,"[35,45[","[0,3[",104832,1,1,0,175015,0
*,*,*,635,Western Europe,Female,"[25,35[","[6,9[",127472,1,1,1,152916,1
*,*,*,581,Southern Europe,Male,"[25,35[","[0,3[",0,2,0,1,81175,0
*,*,*,577,Western Europe,Male,"[35,45[","[3,6[",121092,2,0,1,143783,0
*,*,*,579,Southern Europe,Female,"[35,45[","[0,3[",151963,2,1,0,158949,0
*,*,*,658,Western Europe,Female,"[35,45[","[6,9[",148481,1,1,0,130529,0
*,*,*,525,Southern Europe,Male,"[35,45[","[3,6[",77910,1,1,0,67238,0
*,*,*,713,Western Europe,Male,"[35,45[","[3,6[",114447,2,1,1,87308,0
*,*,*,489,Southern Europe,Male,"[35,45[","[3,6[",221533,1,1,0,171867,0
*,*,*,614,Western Europe,Female,"[35,45[","[6,9[",75150,4,0,1,131767,1
*,*,*,645,Western Europe,Male,"[45,55[","[9,12[",152077,1,1,0,121840,1
*,*,*,629,Southern Europe,Male,"[35,45[","[0,3[",161758,2,1,1,146372,0
*,*,*,607,Western Europe,Female,"[45,55[","[3,6[",112071,3,1,0,173568,1
*,*,*,514,Western Europe,Female,"[45,55[","[3,6[",109032,1,0,1,155407,1
*,*,*,612,*,*,*,*,131629,2,1,*,122110,1
*,*,*,508,Western Europe,Female,"[35,45[","[3,6[",0,2,1,1,94171,0
*,*,*,751,Western Europe,Male,"[45,55[","[0,3[",96888,1,1,0,77206,1
*,*,*,690,Southern Europe,Female,"[25,35[","[3,6[",0,2,0,1,78700,0
*,*,*,698,Western Europe,Female,"[35,45[","[6,9[",121264,1,1,1,13388,0
*,*,*,571,Western Europe,Female,"[25,35[","[0,3[",101737,1,0,1,195652,0
*,*,*,689,Western Europe,Male,"[45,55[","[0,3[",130171,2,1,0,150856,0
*,*,*,669,Western Europe,Male,"[35,45[","[0,3[",163160,1,0,1,15603,0
*,*,*,490,Western Europe,Female,"[35,45[","[3,6[",116466,1,0,1,24436,0
*,*,*,729,Western Europe,Female,"[55,93[","[3,6[",140549,1,1,0,30990,1
*,*,*,656,Southern Europe,Female,"[25,35[","[6,9[",59877,1,1,0,14033,1
*,*,*,495,Western Europe,Male,"[45,55[","[9,12[",137683,1,1,0,71071,0
*,*,*,549,Western Europe,Male,"[45,55[","[6,9[",124241,1,1,1,146373,0
*,*,*,789,Western Europe,Female,"[35,45[","[6,9[",110689,1,1,1,71121,1
*,*,*,699,Southern Europe,Male,"[35,45[","[0,3[",167456,2,1,1,55324,0
*,*,*,846,Southern Europe,Male,"[55,93[","[0,3[",0,2,1,1,96202,0
*,*,*,462,Western Europe,Male,"[25,35[","[0,3[",94683,2,1,0,138478,0
*,*,*,701,Western Europe,Male,"[35,45[","[6,9[",130092,1,1,1,120031,0
*,*,*,671,Western Europe,Female,"[25,35[","[6,9[",37267,2,0,0,156917,0
*,*,*,724,Western Europe,Male,"[35,45[","[6,9[",0,2,0,0,106149,0
*,*,*,489,Western Europe,Female,"[45,55[","[6,9[",92060,1,1,0,147223,1
*,*,*,653,Southern Europe,Female,"[25,35[","[6,9[",107752,2,1,1,33389,0
*,*,*,694,Western Europe,Male,"[35,45[","[3,6[",97530,1,1,1,117140,0
*,*,*,687,Western Europe,Male,"[35,45[","[9,12[",134318,2,1,1,198065,0
*,*,*,721,Western Europe,Male,"[35,45[","[0,3[",0,2,1,0,168220,0
*,*,*,627,Western Europe,Female,"[25,35[","[0,3[",0,2,1,0,125451,0
*,*,*,621,Southern Europe,Female,"[35,45[","[6,9[",0,2,0,1,131284,1
*,*,*,676,Southern Europe,Male,"[35,45[","[0,3[",0,2,0,0,139912,0
*,*,*,786,Western Europe,Female,"[25,35[","[3,6[",0,2,1,0,103373,0
*,*,*,713,Western Europe,Male,"[45,55[","[3,6[",0,1,1,1,55702,0
*,*,*,610,Western Europe,Female,"[45,55[","[0,3[",0,2,1,1,199657,0
*,*,*,683,Western Europe,Male,"[25,35[","[9,12[",57657,1,0,0,79241,0
*,*,*,619,Southern Europe,Female,"[25,35[","[3,6[",141752,1,0,1,61532,0
*,*,*,661,Western Europe,Male,"[35,45[","[3,6[",122552,2,0,1,120646,0
*,*,*,709,Western Europe,Male,"[45,55[","[3,6[",122918,1,1,1,12,1
*,*,*,612,Western Europe,Female,"[45,55[","[6,9[",130025,1,1,1,45750,1
*,*,*,736,Western Europe,Male,"[45,55[","[3,6[",130813,1,1,1,77982,1
*,*,*,774,Western Europe,Male,"[45,55[","[3,6[",113709,1,1,1,153888,1
*,*,*,717,Western Europe,Female,"[25,35[","[0,3[",90537,1,0,1,74801,0
*,*,*,642,Western Europe,Female,"[25,35[","[3,6[",84607,2,0,1,60059,0
*,*,*,693,Western Europe,Female,"[25,35[","[6,9[",0,2,1,1,158545,0
*,*,*,704,Western Europe,Male,"[25,35[","[6,9[",127785,4,0,0,184465,1
*,*,*,755,Western Europe,Male,"[25,35[","[9,12[",117036,1,1,1,21862,0
*,*,*,638,Western Europe,Male,"[25,35[","[3,6[",148045,2,1,1,114722,0
*,*,*,535,Western Europe,Male,"[45,55[","[0,3[",160729,1,0,1,145986,0
*,*,*,721,Western Europe,Female,"[45,55[","[6,9[",138523,1,0,0,59604,1
*,*,*,737,Southern Europe,Male,"[35,45[","[6,9[",146283,2,1,0,198516,0
*,*,*,499,Western Europe,Female,"[55,93[","[3,6[",126818,2,1,0,123270,0
*,*,*,719,Southern Europe,Female,"[25,35[","[6,9[",0,2,1,0,20017,0
*,*,*,543,Western Europe,Female,"[25,35[","[0,3[",147674,1,1,1,16659,0
*,*,*,580,Western Europe,Male,"[35,45[","[9,12[",143391,1,0,0,146891,1
*,*,*,705,Southern Europe,Female,"[35,45[","[3,6[",203715,1,1,0,179979,1
*,*,*,628,Western Europe,Male,"[25,35[","[3,6[",95826,2,1,0,155997,0
*,*,*,604,Southern Europe,Female,"[35,45[","[6,9[",147286,1,1,1,57807,0
*,*,*,762,Western Europe,Female,"[45,55[","[3,6[",99287,1,0,1,85579,0
*,*,*,642,Western Europe,Female,"[18,25[","[3,6[",113905,1,1,1,176137,0
*,*,*,542,Southern Europe,Male,"[45,55[","[6,9[",105770,1,0,1,140930,1
*,*,*,643,Southern Europe,Male,"[45,55[","[6,9[",0,2,1,0,174729,0
*,*,*,672,Western Europe,Female,"[45,55[","[9,12[",0,1,1,1,92028,1
*,*,*,705,Western Europe,Female,"[18,25[","[6,9[",100170,1,1,0,121409,0
*,*,*,722,Western Europe,Male,"[45,55[","[6,9[",0,1,1,1,93918,1
*,*,*,569,Southern Europe,Male,"[35,45[","[6,9[",161547,2,0,1,178187,0
*,*,*,664,Western Europe,Male,"[25,35[","[6,9[",172813,2,1,1,108009,0
*,*,*,674,Western Europe,Male,"[35,45[","[3,6[",0,1,1,0,158050,0
*,*,*,583,Western Europe,Female,"[25,35[","[3,6[",158979,1,1,0,12539,0
*,*,*,611,Southern Europe,Male,"[45,55[","[6,9[",0,1,0,1,73585,1
*,*,*,683,Southern Europe,Male,"[25,35[","[9,12[",114610,2,0,1,25339,0
*,*,*,523,Southern Europe,Female,"[35,45[","[6,9[",113681,1,0,0,13197,0
*,*,*,628,Western Europe,Female,"[45,55[","[9,12[",155904,2,1,1,71160,0
*,*,*,582,Western Europe,Male,"[25,35[","[0,3[",88939,1,1,1,10055,0
*,*,*,663,Western Europe,Male,"[25,35[","[6,9[",130628,1,1,0,47161,1
*,*,*,494,Southern Europe,Male,"[25,35[","[0,3[",0,2,1,0,22405,0
*,*,*,619,Western Europe,Female,"[25,35[","[0,3[",167734,2,1,1,65222,0
*,*,*,710,*,*,*,*,0,2,0,*,99645,0
*,*,*,705,Western Europe,Female,"[45,55[","[6,9[",0,1,1,0,63405,1
*,*,*,668,Western Europe,Male,"[25,35[","[3,6[",107141,1,1,0,193019,0
*,*,*,750,Western Europe,Female,"[35,45[","[0,3[",0,2,1,0,47765,0
*,*,*,529,Southern Europe,Female,"[35,45[","[0,3[",82766,1,1,1,122925,0
*,*,*,718,Western Europe,Female,"[25,35[","[3,6[",108692,1,1,0,63031,0
*,*,*,591,Southern Europe,Male,"[35,45[","[6,9[",0,2,0,0,42392,0
*,*,*,757,Western Europe,Female,"[25,35[","[9,12[",101861,2,0,0,187012,0
*,*,*,570,*,*,*,*,116100,1,1,*,148088,0
*,*,*,814,Western Europe,Female,"[25,35[","[6,9[",87773,1,1,0,188516,0
*,*,*,850,Western Europe,Male,"[25,35[","[6,9[",67996,2,0,0,50130,1
*,*,*,617,Western Europe,Female,"[25,35[","[0,3[",131245,2,1,0,183229,0
*,*,*,748,Western Europe,Female,"[35,45[","[3,6[",103499,2,0,0,38153,0
*,*,*,692,Western Europe,Female,"[35,45[","[0,3[",0,2,1,0,145223,0
*,*,*,542,Southern Europe,Male,"[35,45[","[0,3[",174895,1,1,1,22315,0
*,*,*,773,Western Europe,Male,"[35,45[","[6,9[",81845,2,1,1,35908,0
*,*,*,730,Southern Europe,Male,"[25,35[","[3,6[",0,1,1,0,34542,0
*,*,*,647,Southern Europe,Female,"[55,93[","[0,3[",91216,1,1,1,41800,0
*,*,*,684,Western Europe,Female,"[25,35[","[3,6[",87099,1,0,0,106096,0
*,*,*,751,Western Europe,Female,"[35,45[","[9,12[",0,2,1,0,170634,0
*,*,*,611,Southern Europe,Female,"[35,45[","[3,6[",0,2,1,0,125696,0
*,*,*,544,Western Europe,Male,"[35,45[","[0,3[",79732,1,1,1,57559,0
*,*,*,731,Western Europe,Female,"[18,25[","[6,9[",132312,1,1,0,106663,1
*,*,*,498,Western Europe,Male,"[25,35[","[0,3[",0,2,1,1,148528,0
*,*,*,512,Southern Europe,Female,"[35,45[","[3,6[",124581,1,1,1,18785,0
*,*,*,729,Western Europe,Male,"[25,35[","[6,9[",93694,1,1,1,79919,0
*,*,*,499,Southern Europe,Female,"[35,45[","[0,3[",147188,1,1,1,14869,1
*,*,*,638,Western Europe,Female,"[35,45[","[6,9[",0,1,1,0,164248,0
*,*,*,626,Western Europe,Male,"[35,45[","[3,6[",137639,1,1,0,130442,1
*,*,*,729,Western Europe,Male,"[35,45[","[3,6[",0,2,0,1,9201,0
*,*,*,789,Western Europe,Female,"[35,45[","[9,12[",116644,2,1,1,60176,0
*,*,*,586,Western Europe,Male,"[25,35[","[9,12[",74310,1,1,0,15035,0
*,*,*,557,Western Europe,Male,"[55,93[","[0,3[",100194,1,1,1,38596,0
*,*,*,581,Western Europe,Male,"[25,35[","[0,3[",0,2,1,0,199464,0
*,*,*,583,Western Europe,Female,"[35,45[","[3,6[",55776,2,1,0,26920,0
*,*,*,800,Southern Europe,Female,"[45,55[","[6,9[",0,2,1,0,171928,0
*,*,*,726,Southern Europe,Female,"[25,35[","[0,3[",80780,1,1,1,19226,0
*,*,*,510,Western Europe,Female,"[25,35[","[0,3[",0,2,0,1,28515,0
*,*,*,693,Western Europe,Male,"[25,35[","[0,3[",0,2,1,1,107759,0
*,*,*,626,Western Europe,Female,"[45,55[","[0,3[",103109,1,0,1,166475,1
*,*,*,564,Western Europe,Female,"[25,35[","[0,3[",0,1,1,1,162428,0
*,*,*,727,Western Europe,Male,"[45,55[","[6,9[",0,2,1,0,193305,0
*,*,*,507,Western Europe,Female,"[25,35[","[0,3[",106942,1,0,1,44001,0
*,*,*,577,Western Europe,Female,"[25,35[","[0,3[",0,2,1,0,9902,0
*,*,*,704,Western Europe,Female,"[45,55[","[6,9[",133657,3,1,0,145071,1
*,*,*,781,Southern Europe,Male,"[25,35[","[3,6[",0,2,1,1,42556,0
*,*,*,678,Western Europe,Female,"[55,93[","[9,12[",117739,1,1,0,147490,1
*,*,*,749,Western Europe,Male,"[18,25[","[3,6[",94762,2,1,1,42242,0
*,*,*,438,Western Europe,Male,"[55,93[","[6,9[",127197,1,1,0,51566,1
*,*,*,640,Western Europe,Male,"[45,55[","[6,9[",120591,1,0,0,195124,0
*,*,*,688,Southern Europe,Male,"[35,45[","[3,6[",0,2,0,0,197602,0
*,*,*,725,Western Europe,Male,"[35,45[","[0,3[",50881,2,1,1,184024,0
*,*,*,704,Western Europe,Male,"[35,45[","[9,12[",62078,2,1,0,129051,0
*,*,*,743,Southern Europe,Male,"[45,55[","[6,9[",157332,1,1,0,125424,0
*,*,*,655,Western Europe,Female,"[55,93[","[0,3[",183998,2,1,1,161217,0
*,*,*,743,Western Europe,Female,"[55,93[","[6,9[",0,2,0,1,107867,0
*,*,*,681,Southern Europe,Female,"[35,45[","[6,9[",121231,1,1,1,146366,0
*,*,*,599,Western Europe,Female,"[35,45[","[0,3[",0,2,1,0,96070,0
*,*,*,536,Western Europe,Male,"[25,35[","[6,9[",178012,2,1,0,22375,0
*,*,*,850,Western Europe,Male,"[35,45[","[6,9[",0,2,1,0,109291,0
*,*,*,696,Western Europe,Female,"[25,35[","[6,9[",0,2,0,0,191074,0
*,*,*,703,Western Europe,Male,"[35,45[","[3,6[",140691,2,1,0,167810,0
*,*,*,569,Western Europe,Female,"[35,45[","[9,12[",146101,1,1,0,32574,1
*,*,*,665,Western Europe,Female,"[45,55[","[3,6[",155448,2,1,0,51872,1
*,*,*,753,Western Europe,Male,"[35,45[","[3,6[",0,2,1,1,184844,0
*,*,*,613,Western Europe,Female,"[35,45[","[9,12[",95624,2,1,1,60706,0
*,*,*,580,Western Europe,Male,"[45,55[","[6,9[",103741,1,1,0,47429,1
*,*,*,613,Western Europe,Female,"[18,25[","[6,9[",105628,1,1,1,36561,0
*,*,*,681,Western Europe,Female,"[35,45[","[6,9[",69610,1,1,1,72128,0
*,*,*,415,Southern Europe,Male,"[45,55[","[3,6[",167259,1,1,1,22357,0
*,*,*,626,Western Europe,Male,"[35,45[","[3,6[",88110,1,1,1,32826,0
*,*,*,620,Western Europe,Male,"[35,45[","[3,6[",0,2,1,0,6232,0
*,*,*,660,Southern Europe,Female,"[55,93[","[3,6[",155931,1,1,1,158338,0
*,*,*,792,Western Europe,Female,"[35,45[","[0,3[",0,2,1,0,92664,0
*,*,*,814,Western Europe,Male,"[45,55[","[6,9[",0,2,0,0,157823,0
*,*,*,540,Western Europe,Male,"[25,35[","[3,6[",116160,1,1,0,13412,0
*,*,*,591,Western Europe,Male,"[18,25[","[6,9[",147360,1,1,1,25311,0
*,*,*,350,Western Europe,Female,"[35,45[","[0,3[",111099,1,1,1,172321,1
*,*,*,699,Western Europe,Male,"[25,35[","[0,3[",0,2,1,0,93003,0
*,*,*,671,Western Europe,Female,"[35,45[","[6,9[",132130,1,0,1,76069,0
*,*,*,666,Western Europe,Male,"[45,55[","[3,6[",123873,1,1,1,177844,0
*,*,*,765,Western Europe,Male,"[35,45[","[3,6[",124182,1,0,0,100153,0
*,*,*,782,Western Europe,Male,"[35,45[","[6,9[",0,2,1,1,33950,0
*,*,*,669,Western Europe,Female,"[35,45[","[0,3[",160475,1,1,1,95963,0
*,*,*,644,Western Europe,Male,"[45,55[","[6,9[",0,2,0,1,44966,1
*,*,*,601,Southern Europe,Female,"[35,45[","[3,6[",96764,1,1,1,199243,0
*,*,*,724,Western Europe,Female,"[25,35[","[3,6[",0,1,1,0,59352,0
*,*,*,486,Western Europe,Male,"[55,93[","[9,12[",97009,1,1,1,85101,0
*,*,*,610,Western Europe,Female,"[55,93[","[3,6[",86038,3,0,0,192743,1
*,*,*,677,Western Europe,Female,"[35,45[","[0,3[",111214,2,1,1,147578,0
*,*,*,693,Western Europe,Female,"[35,45[","[9,12[",181461,3,1,1,187929,1
*,*,*,612,Western Europe,Female,"[25,35[","[6,9[",117990,1,1,1,54130,0
*,*,*,697,Western Europe,Male,"[35,45[","[3,6[",0,2,0,1,26543,0
*,*,*,676,Western Europe,Male,"[25,35[","[0,3[",128207,1,1,1,55400,0
*,*,*,546,Western Europe,Female,"[18,25[","[6,9[",0,1,0,1,20509,0
*,*,*,527,Western Europe,Male,"[55,93[","[3,6[",137318,1,1,1,126145,0
*,*,*,662,Western Europe,Female,"[35,45[","[0,3[",96480,1,1,0,120259,0
*,*,*,544,Western Europe,Male,"[45,55[","[9,12[",78315,3,1,1,103714,1
*,*,*,720,Western Europe,Male,"[25,35[","[0,3[",0,2,1,0,39926,0
*,*,*,683,Western Europe,Male,"[55,93[","[9,12[",124730,1,1,1,52000,0
*,*,*,493,Western Europe,Female,"[35,45[","[3,6[",148668,2,1,0,56093,0
*,*,*,691,Western Europe,Male,"[35,45[","[0,3[",0,1,1,1,56851,1
*,*,*,722,Western Europe,Female,"[45,55[","[3,6[",168198,1,1,0,140766,1
*,*,*,453,Western Europe,Male,"[25,35[","[6,9[",0,1,0,0,198376,1
*,*,*,668,Southern Europe,Male,"[25,35[","[6,9[",0,2,1,1,135112,0
*,*,*,701,Western Europe,Male,"[35,45[","[0,3[",0,2,1,1,82527,0
*,*,*,447,Western Europe,Male,"[35,45[","[0,3[",0,2,1,0,33879,1
*,*,*,675,Western Europe,Male,"[35,45[","[6,9[",113209,2,1,0,34577,0
*,*,*,532,Western Europe,Male,"[35,45[","[3,6[",0,2,1,1,132799,0
*,*,*,710,Southern Europe,Male,"[25,35[","[0,3[",0,2,1,0,168313,0
*,*,*,760,Western Europe,Male,"[35,45[","[6,9[",121912,1,1,0,193312,0
*,*,*,656,Western Europe,Male,"[35,45[","[6,9[",112291,1,1,0,153158,0
*,*,*,775,Western Europe,Male,"[55,93[","[6,9[",119685,2,1,1,74532,0
*,*,*,734,Western Europe,Male,"[25,35[","[3,6[",121899,1,1,0,61830,0
*,*,*,621,Western Europe,Female,"[35,45[","[3,6[",0,1,1,1,47578,0
