RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
*,*,*,680,Spain,Male,"[35,45[","[0,12[",0,2,1,0,20109,0
*,*,*,797,France,Male,"[18,25[","[0,12[",0,2,1,0,182258,0
*,*,*,633,France,Male,"[55,93[","[0,12[",0,1,1,1,137274,0
*,*,*,576,France,Female,"[25,35[","[0,12[",108541,1,1,1,126469,0
*,*,*,691,France,Female,"[25,35[","[0,12[",0,2,1,1,100408,0
*,*,*,504,Spain,Male,"[35,45[","[0,12[",0,2,0,0,146703,0
*,*,*,743,Germany,Male,"[55,93[","[0,12[",108585,1,1,1,192127,1
*,*,*,727,Germany,Female,"[25,35[","[0,12[",119027,2,1,1,137904,0
*,*,*,581,*,*,*,*,116892,1,1,*,107137,0
*,*,*,518,France,Female,"[25,35[","[0,12[",85146,1,0,0,2804,0
*,*,*,588,France,Male,"[25,35[","[0,12[",99607,2,0,1,35877,0
*,*,*,632,France,Female,"[35,45[","[0,12[",139625,1,1,0,93703,1
*,*,*,554,France,Female,"[35,45[","[0,12[",160133,1,1,0,32824,0
*,*,*,777,Germany,Female,"[45,55[","[0,12[",107363,1,1,0,487,0
*,*,*,625,Spain,Female,"[45,55[","[0,12[",80816,1,1,1,20019,0
*,*,*,788,Germany,Female,"[35,45[","[0,12[",138650,2,1,0,64746,0
*,*,*,663,France,Female,"[35,45[","[0,12[",124626,1,1,1,78004,0
*,*,*,666,Germany,Female,"[45,55[","[0,12[",109062,1,1,1,140136,1
*,*,*,667,Germany,Female,"[35,45[","[0,12[",64404,2,0,0,26022,0
*,*,*,586,France,Female,"[35,45[","[0,12[",0,2,1,1,37936,0
*,*,*,699,France,Male,"[25,35[","[0,12[",0,2,1,0,93003,0
*,*,*,626,France,Female,"[35,45[","[0,12[",133969,2,1,0,148690,0
*,*,*,850,France,Male,"[18,25[","[0,12[",0,1,1,1,68570,0
*,*,*,471,Spain,Male,"[25,35[","[0,12[",0,2,1,1,179656,0
*,*,*,591,France,Male,"[35,45[","[0,12[",183027,1,1,1,56029,0
*,*,*,733,Spain,Female,"[25,35[","[0,12[",102290,1,1,1,115442,0
*,*,*,850,France,Female,"[25,35[","[0,12[",118004,1,1,0,183984,0
*,*,*,669,Germany,Female,"[25,35[","[0,12[",139873,1,1,0,188796,0
*,*,*,721,France,Male,"[45,55[","[0,12[",0,2,1,1,4493,0
*,*,*,691,France,Female,"[25,35[","[0,12[",0,2,1,0,164075,0
*,*,*,641,France,Female,"[35,45[","[0,12[",66393,1,1,0,31107,0
*,*,*,667,Spain,Male,"[55,93[","[0,12[",168883,1,0,1,18898,0
*,*,*,648,Spain,Female,"[25,35[","[0,12[",0,2,1,1,5199,0
*,*,*,695,Spain,Male,"[45,55[","[0,12[",122550,1,1,1,56298,0
*,*,*,704,France,Male,"[35,45[","[0,12[",0,1,1,0,6417,0
*,*,*,615,Germany,Female,"[25,35[","[0,12[",137657,2,1,1,171658,0
*,*,*,766,Germany,Female,"[25,35[","[0,12[",62718,2,1,1,13182,0
*,*,*,593,Spain,Male,"[35,45[","[0,12[",161638,1,1,1,20008,0
*,*,*,706,Spain,Male,"[55,93[","[0,12[",0,1,1,0,17941,1
*,*,*,658,*,*,*,*,77083,2,0,*,13482,0
*,*,*,762,Spain,Male,"[35,45[","[0,12[",122929,2,0,0,149822,0
*,*,*,850,Spain,Female,"[35,45[","[0,12[",0,2,0,1,179361,0
*,*,*,618,France,Male,"[35,45[","[0,12[",91069,1,1,0,26579,0
*,*,*,726,*,*,*,*,111375,2,1,*,2704,0
*,*,*,781,Spain,Female,"[25,35[","[0,12[",98760,1,0,0,112203,0
*,*,*,609,*,*,*,*,113317,1,1,*,108258,1
*,*,*,538,Germany,Female,"[35,45[","[0,12[",80380,1,1,0,119216,0
*,*,*,824,France,Male,"[45,55[","[0,12[",129209,1,0,0,60152,0
*,*,*,725,France,Male,"[45,55[","[0,12[",129855,1,0,0,24219,0
*,*,*,680,France,Female,"[25,35[","[0,12[",141442,1,1,1,16279,0
*,*,*,665,France,Female,"[35,45[","[0,12[",96148,1,1,0,137038,0
*,*,*,678,Germany,Female,"[25,35[","[0,12[",139677,2,0,1,16146,0
*,*,*,646,Germany,Female,"[35,45[","[0,12[",121953,2,1,1,142840,0
*,*,*,698,Germany,Female,"[45,55[","[0,12[",111019,1,1,0,86410,0
*,*,*,570,France,Female,"[25,35[","[0,12[",153040,1,1,1,131364,1
*,*,*,622,Germany,Female,"[25,35[","[0,12[",143125,2,1,0,81724,0
*,*,*,627,Germany,Male,"[35,45[","[0,12[",106923,2,0,1,84270,0
*,*,*,641,France,Male,"[25,35[","[0,12[",155978,1,1,0,91511,0
*,*,*,720,Spain,Male,"[55,93[","[0,12[",45753,2,1,0,79623,1
*,*,*,640,Spain,Male,"[35,45[","[0,12[",158024,1,1,0,81298,0
*,*,*,559,France,Male,"[45,55[","[0,12[",0,1,1,0,129014,1
*,*,*,679,Spain,Male,"[25,35[","[0,12[",96110,1,1,0,1173,0
*,*,*,657,France,Male,"[25,35[","[0,12[",84310,2,0,0,103914,0
*,*,*,718,France,Female,"[35,45[","[0,12[",93143,1,1,0,167555,0
*,*,*,701,France,Female,"[35,45[","[0,12[",0,2,0,1,145895,0
*,*,*,559,France,Female,"[35,45[","[0,12[",0,2,1,1,190040,0
*,*,*,710,Germany,Female,"[18,25[","[0,12[",110407,2,0,0,15832,1
*,*,*,590,Spain,Female,"[25,35[","[0,12[",166931,2,1,0,122488,0
*,*,*,655,*,*,*,*,113447,1,1,*,82084,0
*,*,*,657,Germany,Male,"[25,35[","[0,12[",139762,2,1,1,23318,0
*,*,*,694,France,Male,"[55,93[","[0,12[",0,1,1,1,57089,0
*,*,*,679,Spain,Male,"[35,45[","[0,12[",0,2,1,1,100061,0
*,*,*,826,Spain,Male,"[35,45[","[0,12[",146466,2,0,0,180935,0
*,*,*,650,*,*,*,*,214347,2,1,*,128815,0
*,*,*,668,*,*,*,*,80242,2,0,*,56781,0
*,*,*,683,France,Male,"[25,35[","[0,12[",66190,1,1,1,115187,0
*,*,*,710,Spain,Female,"[25,35[","[0,12[",0,2,1,0,19500,0
*,*,*,737,France,Male,"[35,45[","[0,12[",0,1,0,1,188671,1
*,*,*,545,Germany,Female,"[35,45[","[0,12[",114754,1,1,0,136050,1
*,*,*,817,France,Male,"[35,45[","[0,12[",0,1,0,0,65502,1
*,*,*,619,Spain,Female,"[35,45[","[0,12[",119658,1,1,1,8647,0
*,*,*,479,Germany,Male,"[35,45[","[0,12[",138719,1,1,1,47252,1
*,*,*,747,Germany,Male,"[35,45[","[0,12[",129729,1,1,0,89290,0
*,*,*,695,Spain,Female,"[35,45[","[0,12[",79858,2,1,1,127978,0
*,*,*,581,France,Male,"[35,45[","[0,12[",0,2,1,1,74321,0
*,*,*,675,France,Male,"[25,35[","[0,12[",124619,2,0,1,163668,0
*,*,*,651,Spain,Male,"[35,45[","[0,12[",143146,2,1,0,43612,0
*,*,*,755,France,Male,"[25,35[","[0,12[",0,2,0,1,194661,0
*,*,*,699,France,Female,"[35,45[","[0,12[",80764,1,1,0,199379,1
*,*,*,556,France,Female,"[45,55[","[0,12[",150005,1,1,0,157016,1
*,*,*,603,France,Male,"[35,45[","[0,12[",128994,2,1,0,130484,0
*,*,*,709,Spain,Female,"[45,55[","[0,12[",0,2,0,1,162923,0
*,*,*,535,Spain,Female,"[25,35[","[0,12[",122925,1,0,0,62391,1
*,*,*,684,Spain,Male,"[18,25[","[0,12[",143583,1,1,1,22527,0
*,*,*,701,France,Male,"[35,45[","[0,12[",169743,1,1,1,153538,1
*,*,*,693,France,Female,"[35,45[","[0,12[",0,2,0,0,78133,1
*,*,*,655,Spain,Female,"[25,35[","[0,12[",109784,2,1,0,134034,0
*,*,*,646,France,Male,"[25,35[","[0,12[",139848,1,1,0,164696,0
*,*,*,581,Germany,Female,"[45,55[","[0,12[",152509,1,1,0,187598,1
*,*,*,535,Germany,Male,"[35,45[","[0,12[",127475,1,0,0,60776,1
*,*,*,850,France,Male,"[35,45[","[0,12[",102801,1,1,0,60812,0
*,*,*,627,Germany,Male,"[55,93[","[0,12[",143426,2,1,1,143104,0
*,*,*,768,Germany,Female,"[35,45[","[0,12[",129264,2,0,0,19150,0
*,*,*,770,France,Female,"[55,93[","[0,12[",183555,1,0,0,159557,1
*,*,*,544,France,Male,"[45,55[","[0,12[",78315,3,1,1,103714,1
*,*,*,774,France,Female,"[45,55[","[0,12[",56581,1,1,0,113266,1
*,*,*,555,France,Female,"[25,35[","[0,12[",0,2,1,0,93122,0
*,*,*,645,France,Female,"[55,93[","[0,12[",0,4,1,1,176354,1
*,*,*,541,France,Female,"[35,45[","[0,12[",109845,1,1,0,25289,0
*,*,*,705,France,Female,"[45,55[","[0,12[",77066,2,0,1,145159,0
*,*,*,619,Germany,Female,"[25,35[","[0,12[",99153,2,1,0,48475,0
*,*,*,686,France,Male,"[35,45[","[0,12[",0,1,1,0,8816,0
*,*,*,815,Spain,Female,"[55,93[","[0,12[",0,3,0,0,38941,1
*,*,*,537,Germany,Female,"[35,45[","[0,12[",138306,1,1,0,106761,0
*,*,*,614,France,Male,"[45,55[","[0,12[",0,1,1,0,74380,1
*,*,*,451,France,Female,"[35,45[","[0,12[",0,2,1,1,180142,0
*,*,*,850,Spain,Male,"[35,45[","[0,12[",141830,1,1,1,92748,0
*,*,*,703,France,Male,"[35,45[","[0,12[",0,2,1,0,108791,0
*,*,*,638,France,Female,"[25,35[","[0,12[",103418,1,1,1,15336,0
*,*,*,672,France,Female,"[25,35[","[0,12[",0,2,1,1,16245,0
*,*,*,695,Spain,Female,"[55,93[","[0,12[",0,2,1,0,84645,0
*,*,*,841,Germany,Female,"[25,35[","[0,12[",154970,2,1,1,99506,0
*,*,*,739,France,Male,"[55,93[","[0,12[",101579,1,1,1,72169,0
*,*,*,724,France,Female,"[35,45[","[0,12[",110054,1,1,1,86951,0
*,*,*,587,Germany,Female,"[35,45[","[0,12[",125584,2,1,1,41852,1
*,*,*,789,*,*,*,*,151608,1,1,*,4389,0
*,*,*,543,Germany,Female,"[35,45[","[0,12[",122305,2,0,0,33999,0
*,*,*,735,France,Female,"[45,55[","[0,12[",123845,2,0,1,170455,1
*,*,*,707,France,Female,"[55,93[","[0,12[",92053,1,1,1,164064,1
*,*,*,642,France,Male,"[25,35[","[0,12[",0,2,1,1,88699,0
*,*,*,614,France,Male,"[35,45[","[0,12[",116249,1,1,0,105141,0
*,*,*,763,Spain,Female,"[35,45[","[0,12[",0,2,1,1,149705,0
*,*,*,682,France,Female,"[45,55[","[0,12[",0,1,1,1,114443,0
*,*,*,718,Germany,Female,"[35,45[","[0,12[",93149,2,1,1,190746,0
*,*,*,557,France,Male,"[25,35[","[0,12[",54504,1,1,1,371,0
*,*,*,829,France,Female,"[18,25[","[0,12[",150126,1,1,0,152108,1
*,*,*,477,Germany,Female,"[18,25[","[0,12[",95676,2,0,0,162700,1
*,*,*,556,France,Female,"[35,45[","[0,12[",0,3,0,0,125155,1
*,*,*,741,France,Female,"[55,93[","[0,12[",69311,1,1,1,59238,0
*,*,*,685,Spain,Female,"[35,45[","[0,12[",117303,1,0,0,68702,0
*,*,*,727,France,Male,"[18,25[","[0,12[",133551,1,1,1,46941,0
*,*,*,537,France,Female,"[45,55[","[0,12[",0,1,1,1,91407,0
*,*,*,689,*,*,*,*,161815,2,1,*,169382,0
*,*,*,748,Spain,Male,"[35,45[","[0,12[",105493,1,1,1,150057,0
*,*,*,850,Germany,Female,"[25,35[","[0,12[",123126,1,1,0,74425,0
*,*,*,655,Spain,Female,"[55,93[","[0,12[",0,2,1,1,41783,0
*,*,*,614,France,Female,"[18,25[","[0,12[",97445,2,1,0,122823,0
*,*,*,696,Spain,Male,"[25,35[","[0,12[",0,1,0,0,176713,0
*,*,*,722,France,Male,"[35,45[","[0,12[",0,1,0,0,120907,0
*,*,*,662,France,Female,"[35,45[","[0,12[",138107,1,0,0,19597,0
*,*,*,483,France,Male,"[25,35[","[0,12[",0,1,1,1,81634,0
*,*,*,445,Spain,Male,"[45,55[","[0,12[",0,2,0,1,90977,0
*,*,*,701,France,Male,"[35,45[","[0,12[",0,2,1,1,165304,0
*,*,*,798,Germany,Female,"[35,45[","[0,12[",129055,1,1,0,157148,0
*,*,*,725,France,Male,"[25,35[","[0,12[",98684,1,0,0,133721,0
*,*,*,524,France,Male,"[45,55[","[0,12[",0,2,1,1,31841,1
*,*,*,640,Germany,Female,"[55,93[","[0,12[",116800,1,1,1,34130,0
*,*,*,644,France,Female,"[35,45[","[0,12[",139181,1,1,1,19960,0
*,*,*,649,Germany,Female,"[35,45[","[0,12[",115898,1,1,0,143544,0
*,*,*,660,France,Male,"[25,35[","[0,12[",146301,1,0,0,96848,0
*,*,*,693,France,Male,"[25,35[","[0,12[",151353,1,0,0,197146,0
*,*,*,580,Spain,Male,"[25,35[","[0,12[",61710,2,1,0,128078,0
*,*,*,704,Germany,Female,"[45,55[","[0,12[",133657,3,1,0,145071,1
*,*,*,605,*,*,*,*,166133,1,1,*,107995,0
*,*,*,453,Germany,Female,"[35,45[","[0,12[",111524,1,1,1,120374,1
*,*,*,803,France,Male,"[35,45[","[0,12[",0,1,1,0,196467,1
*,*,*,778,Germany,Female,"[25,35[","[0,12[",150359,1,1,0,62454,1
*,*,*,727,Germany,Male,"[25,35[","[0,12[",146407,1,1,1,72074,0
*,*,*,485,Spain,Female,"[25,35[","[0,12[",0,1,1,0,107067,0
*,*,*,722,Spain,Male,"[35,45[","[0,12[",0,1,1,0,44560,1
*,*,*,705,Spain,Male,"[35,45[","[0,12[",111629,1,1,1,21807,0
*,*,*,569,France,Male,"[35,45[","[0,12[",0,1,1,1,108469,0
*,*,*,572,Germany,Male,"[45,55[","[0,12[",97750,3,1,1,193014,1
*,*,*,793,Spain,Male,"[55,93[","[0,12[",0,2,0,1,27167,0
*,*,*,595,France,Male,"[45,55[","[0,12[",0,1,1,1,106341,1
*,*,*,482,Germany,Male,"[45,55[","[0,12[",156353,1,1,0,72644,1
*,*,*,763,Germany,Female,"[25,35[","[0,12[",108466,2,1,0,60552,1
*,*,*,636,Germany,Male,"[55,93[","[0,12[",136709,1,0,1,66753,1
*,*,*,728,France,Male,"[25,35[","[0,12[",129908,1,0,1,36084,0
*,*,*,782,France,Male,"[25,35[","[0,12[",191523,1,1,1,167059,0
*,*,*,494,Spain,Female,"[35,45[","[0,12[",69975,2,1,0,188426,1
*,*,*,622,France,Male,"[25,35[","[0,12[",106261,1,1,1,2578,0
*,*,*,695,France,Male,"[35,45[","[0,12[",0,2,1,1,99693,0
*,*,*,657,Germany,Female,"[45,55[","[0,12[",143596,1,0,0,101315,1
*,*,*,588,Spain,Female,"[18,25[","[0,12[",67178,1,1,1,163535,1
*,*,*,725,France,Male,"[55,93[","[0,12[",86460,1,1,1,141477,0
*,*,*,850,France,Female,"[35,45[","[0,12[",0,1,1,0,19633,1
*,*,*,513,Spain,Female,"[35,45[","[0,12[",0,2,0,1,73151,0
*,*,*,701,France,Male,"[35,45[","[0,12[",0,2,1,0,23426,0
*,*,*,726,Spain,Male,"[25,35[","[0,12[",134152,1,1,1,147822,0
*,*,*,650,Germany,Male,"[25,35[","[0,12[",142393,1,1,1,11276,0
*,*,*,656,France,Female,"[45,55[","[0,12[",145933,1,1,1,199392,0
*,*,*,721,Spain,Female,"[25,35[","[0,12[",0,1,1,0,136120,1
*,*,*,697,France,Female,"[35,45[","[0,12[",151553,1,1,1,44946,0
*,*,*,677,Spain,Male,"[55,93[","[0,12[",123960,1,1,1,60591,1
*,*,*,641,France,Male,"[25,35[","[0,12[",146194,2,1,1,55797,1
*,*,*,597,Germany,Female,"[55,93[","[0,12[",124978,2,1,1,7144,0
*,*,*,556,Spain,Male,"[45,55[","[0,12[",131765,1,1,1,108501,1
*,*,*,488,France,Male,"[35,45[","[0,12[",112751,1,1,1,28332,0
*,*,*,599,France,Male,"[35,45[","[0,12[",118577,1,1,1,31449,0
*,*,*,704,Spain,Female,"[18,25[","[0,12[",0,1,1,0,35600,1
*,*,*,784,Spain,Male,"[35,45[","[0,12[",0,2,0,0,81484,0
*,*,*,755,France,Male,"[25,35[","[0,12[",0,2,1,1,158816,0
*,*,*,731,Spain,Male,"[35,45[","[0,12[",101044,1,1,1,192176,0
*,*,*,850,Germany,Female,"[45,55[","[0,12[",121875,1,0,0,6865,1
*,*,*,772,*,*,*,*,152401,2,1,*,79414,0
*,*,*,593,France,Male,"[25,35[","[0,12[",0,2,0,1,20492,0
*,*,*,782,France,Female,"[35,45[","[0,12[",0,1,1,1,119565,0
*,*,*,719,Spain,Male,"[45,55[","[0,12[",0,2,0,0,10772,0
*,*,*,648,Germany,Female,"[35,45[","[0,12[",139974,1,1,1,668,1
*,*,*,652,Germany,Male,"[35,45[","[0,12[",104016,2,1,1,55208,0
*,*,*,513,France,Male,"[25,35[","[0,12[",0,2,1,0,162524,0
*,*,*,644,France,Female,"[45,55[","[0,12[",95441,1,1,0,108761,1
*,*,*,577,Spain,Male,"[25,35[","[0,12[",0,1,1,1,196395,0
*,*,*,376,France,Female,"[45,55[","[0,12[",0,1,1,0,157334,1
*,*,*,678,France,Female,"[25,35[","[0,12[",0,2,1,0,90284,0
*,*,*,737,Germany,Female,"[45,55[","[0,12[",99170,2,1,1,78651,0
*,*,*,515,France,Female,"[55,93[","[0,12[",0,2,1,1,160663,0
*,*,*,521,France,Male,"[35,45[","[0,12[",0,2,1,1,86372,0
*,*,*,435,Germany,Male,"[25,35[","[0,12[",57017,2,1,1,5907,0
*,*,*,678,Spain,Male,"[35,45[","[0,12[",124484,1,1,0,126253,0
*,*,*,648,Spain,Female,"[35,45[","[0,12[",81154,1,1,1,144533,1
*,*,*,724,France,Male,"[25,35[","[0,12[",0,1,1,0,134890,1
*,*,*,567,Spain,Male,"[35,45[","[0,12[",0,2,1,0,87677,0
*,*,*,806,France,Male,"[25,35[","[0,12[",0,2,0,0,100810,0
*,*,*,713,France,Female,"[35,45[","[0,12[",0,2,1,1,126264,0
*,*,*,604,Spain,Male,"[35,45[","[0,12[",155455,1,0,1,113582,0
*,*,*,515,France,Male,"[35,45[","[0,12[",0,2,1,1,185054,0
*,*,*,655,Spain,Female,"[35,45[","[0,12[",82232,2,1,0,88798,0
*,*,*,673,France,Male,"[35,45[","[0,12[",0,1,1,1,13624,0
*,*,*,793,France,Female,"[35,45[","[0,12[",141806,1,1,0,102921,0
*,*,*,670,Spain,Female,"[35,45[","[0,12[",0,1,1,1,182650,0
*,*,*,716,France,Female,"[45,55[","[0,12[",65972,2,1,0,14608,1
*,*,*,794,Spain,Female,"[35,45[","[0,12[",0,2,1,0,68009,0
*,*,*,679,Germany,Female,"[45,55[","[0,12[",132598,2,1,1,184018,0
*,*,*,814,France,Female,"[25,35[","[0,12[",87773,1,1,0,188516,0
*,*,*,694,France,Male,"[25,35[","[0,12[",91956,1,1,1,59962,0
*,*,*,655,Germany,Female,"[35,45[","[0,12[",146499,1,1,0,64854,1
*,*,*,617,Spain,Male,"[35,45[","[0,12[",0,1,1,1,27239,0
*,*,*,589,France,Female,"[55,93[","[0,12[",0,2,1,1,126160,1
*,*,*,747,France,Female,"[25,35[","[0,12[",0,2,0,1,42040,0
*,*,*,722,France,Female,"[35,45[","[0,12[",0,2,0,1,167985,0
*,*,*,594,France,Female,"[25,35[","[0,12[",141526,1,0,0,9443,0
*,*,*,622,Spain,Male,"[35,45[","[0,12[",0,2,0,1,100862,0
*,*,*,703,France,Female,"[25,35[","[0,12[",0,2,0,0,33607,0
*,*,*,607,France,Male,"[35,45[","[0,12[",0,2,1,1,114190,0
*,*,*,642,France,Male,"[25,35[","[0,12[",138024,2,0,1,117060,0
*,*,*,709,Germany,Male,"[25,35[","[0,12[",148375,2,1,1,21521,0
*,*,*,758,Spain,Male,"[35,45[","[0,12[",0,2,0,0,96098,0
*,*,*,667,France,Male,"[35,45[","[0,12[",122807,1,0,0,15121,0
*,*,*,519,France,Female,"[18,25[","[0,12[",146330,2,1,1,194867,0
*,*,*,732,France,Male,"[35,45[","[0,12[",126196,1,1,1,133172,0
*,*,*,627,France,Female,"[25,35[","[0,12[",0,1,1,0,106852,0
*,*,*,755,France,Male,"[18,25[","[0,12[",84284,2,1,1,62852,0
*,*,*,565,Germany,Male,"[25,35[","[0,12[",89558,2,1,1,4442,0
*,*,*,737,France,Male,"[45,55[","[0,12[",0,2,1,0,1365,0
*,*,*,587,France,Male,"[55,93[","[0,12[",0,1,1,0,64593,0
*,*,*,601,Germany,Female,"[35,45[","[0,12[",133636,1,0,1,103316,0
*,*,*,752,Germany,Male,"[35,45[","[0,12[",183102,1,1,1,71557,0
*,*,*,597,Spain,Male,"[25,35[","[0,12[",0,2,0,1,95159,0
*,*,*,706,Germany,Male,"[25,35[","[0,12[",88348,2,1,1,104182,0
*,*,*,446,France,Female,"[45,55[","[0,12[",105056,1,0,0,70614,0
*,*,*,667,Spain,Male,"[55,93[","[0,12[",0,1,1,1,34703,0
*,*,*,809,Spain,Female,"[45,55[","[0,12[",0,1,1,0,160977,1
*,*,*,697,France,Female,"[45,55[","[0,12[",128253,1,1,1,168053,0
*,*,*,543,France,Male,"[55,93[","[0,12[",0,2,1,1,148306,0
*,*,*,545,Germany,Female,"[55,93[","[0,12[",128981,1,0,1,176924,1
*,*,*,776,*,*,*,*,115130,1,0,*,129526,1
*,*,*,602,Spain,Male,"[25,35[","[0,12[",0,2,0,1,64038,0
*,*,*,788,France,Female,"[25,35[","[0,12[",0,2,0,0,116978,0
*,*,*,767,France,Male,"[35,45[","[0,12[",76409,2,1,0,77838,0
*,*,*,717,France,Male,"[25,35[","[0,12[",129723,1,0,0,41177,0
*,*,*,684,France,Female,"[35,45[","[0,12[",0,2,1,0,131094,0
*,*,*,663,Spain,Female,"[25,35[","[0,12[",122528,1,1,0,196260,0
*,*,*,610,France,Male,"[25,35[","[0,12[",0,2,1,0,166031,0
*,*,*,714,Germany,Female,"[35,45[","[0,12[",101609,2,1,1,448,0
*,*,*,678,Germany,Male,"[45,55[","[0,12[",101100,2,0,1,193476,0
*,*,*,668,Spain,Male,"[35,45[","[0,12[",113034,1,1,1,100424,0
*,*,*,768,Germany,Female,"[45,55[","[0,12[",104553,1,1,0,48137,1
*,*,*,778,Germany,Female,"[45,55[","[0,12[",102291,2,1,0,182691,0
*,*,*,633,France,Male,"[25,35[","[0,12[",0,1,1,1,130225,0
*,*,*,628,France,Female,"[45,55[","[0,12[",46870,4,1,0,31272,1
*,*,*,551,France,Male,"[25,35[","[0,12[",0,2,1,1,185105,0
*,*,*,604,France,Male,"[25,35[","[0,12[",0,1,1,0,42171,1
*,*,*,568,France,Male,"[25,35[","[0,12[",145106,2,1,0,185489,0
*,*,*,620,Spain,Male,"[35,45[","[0,12[",0,2,1,1,38015,0
*,*,*,491,Spain,Female,"[55,93[","[0,12[",0,2,0,1,139862,0
*,*,*,742,Germany,Male,"[35,45[","[0,12[",136857,1,0,0,84510,0
*,*,*,537,Germany,Male,"[35,45[","[0,12[",135309,1,1,0,31729,1
*,*,*,675,Spain,Female,"[45,55[","[0,12[",133205,1,0,1,8270,0
*,*,*,676,Spain,Male,"[25,35[","[0,12[",0,1,0,1,107956,0
*,*,*,614,France,Female,"[35,45[","[0,12[",0,2,1,1,109042,0
*,*,*,652,Spain,Female,"[35,45[","[0,12[",100471,1,1,1,124551,0
*,*,*,601,Spain,Female,"[35,45[","[0,12[",0,2,1,0,58561,0
*,*,*,639,Spain,Female,"[25,35[","[0,12[",133807,2,1,0,6251,0
*,*,*,651,France,Male,"[35,45[","[0,12[",74624,3,1,0,129451,1
*,*,*,653,France,Male,"[25,35[","[0,12[",0,2,0,0,53380,0
*,*,*,743,Germany,Male,"[35,45[","[0,12[",119696,1,0,1,26136,0
*,*,*,627,France,Female,"[35,45[","[0,12[",0,3,1,1,138701,1
*,*,*,628,France,Male,"[25,35[","[0,12[",158741,2,1,1,126193,0
*,*,*,665,France,Male,"[35,45[","[0,12[",110935,1,1,0,169288,0
*,*,*,663,Spain,Male,"[35,45[","[0,12[",0,2,1,1,62635,0
*,*,*,616,*,*,*,*,149319,1,1,*,140746,0
*,*,*,588,Spain,Male,"[25,35[","[0,12[",0,2,1,0,79079,0
*,*,*,476,*,*,*,*,134366,1,1,*,68344,0
*,*,*,850,Germany,Male,"[35,45[","[0,12[",119984,1,1,0,191535,1
*,*,*,667,Germany,Female,"[35,45[","[0,12[",114392,1,1,1,53413,0
*,*,*,610,France,Male,"[35,45[","[0,12[",0,1,1,1,149603,0
*,*,*,735,France,Male,"[35,45[","[0,12[",120682,1,1,0,74836,0
*,*,*,790,Spain,Male,"[45,55[","[0,12[",182365,1,0,0,139266,1
*,*,*,672,France,Female,"[35,45[","[0,12[",92600,2,1,1,167337,0
*,*,*,731,Spain,Female,"[25,35[","[0,12[",0,2,1,0,37697,0
*,*,*,590,Spain,Female,"[35,45[","[0,12[",64345,1,0,1,61759,1
*,*,*,606,Germany,Male,"[35,45[","[0,12[",99898,1,0,0,37055,0
*,*,*,630,Spain,Male,"[35,45[","[0,12[",107512,1,0,1,46157,0
*,*,*,645,Germany,Female,"[35,45[","[0,12[",136925,2,0,1,153400,0
*,*,*,801,France,Male,"[35,45[","[0,12[",0,2,1,0,66256,0
*,*,*,455,France,Female,"[25,35[","[0,12[",155879,2,0,0,70775,0
*,*,*,557,France,Female,"[25,35[","[0,12[",0,2,0,1,4498,0
*,*,*,623,France,Female,"[35,45[","[0,12[",140212,1,1,1,93832,0
*,*,*,753,France,Female,"[55,93[","[0,12[",0,2,1,1,136399,0
*,*,*,498,Germany,Male,"[45,55[","[0,12[",109201,2,0,1,165990,0
*,*,*,524,Germany,Female,"[25,35[","[0,12[",131402,1,0,0,193668,0
*,*,*,537,France,Male,"[35,45[","[0,12[",0,1,1,1,17802,0
*,*,*,605,France,Male,"[35,45[","[0,12[",91613,1,1,1,28428,0
*,*,*,678,Germany,Male,"[35,45[","[0,12[",117865,2,1,0,27619,0
*,*,*,622,France,Male,"[25,35[","[0,12[",0,1,1,0,35409,0
*,*,*,630,Germany,Female,"[25,35[","[0,12[",106937,2,1,0,138275,0
*,*,*,580,Spain,Female,"[55,93[","[0,12[",0,2,0,1,103182,0
*,*,*,797,France,Male,"[25,35[","[0,12[",69413,1,1,1,74638,0
*,*,*,741,France,Male,"[35,45[","[0,12[",0,2,1,0,14379,0
*,*,*,574,Germany,Female,"[35,45[","[0,12[",141349,1,1,1,100187,0
*,*,*,654,Germany,Male,"[35,45[","[0,12[",145610,2,0,0,186301,0
*,*,*,841,France,Male,"[55,93[","[0,12[",108132,1,0,1,60830,0
*,*,*,537,Spain,Female,"[35,45[","[0,12[",141787,1,0,1,147798,0
*,*,*,692,France,Female,"[25,35[","[0,12[",0,2,1,0,91829,1
*,*,*,635,*,*,*,*,117326,1,1,*,155800,1
*,*,*,743,Germany,Male,"[45,55[","[0,12[",144677,3,1,0,22512,1
*,*,*,622,Spain,Female,"[25,35[","[0,12[",0,2,1,1,124965,0
*,*,*,658,France,Female,"[35,45[","[0,12[",140597,1,0,1,135459,1
*,*,*,497,France,Male,"[35,45[","[0,12[",0,1,0,0,22074,0
*,*,*,439,Spain,Male,"[45,55[","[0,12[",96196,4,1,0,198875,1
*,*,*,617,Spain,Female,"[45,55[","[0,12[",0,1,1,0,143298,0
*,*,*,615,France,Male,"[55,93[","[0,12[",81564,2,0,1,35896,0
*,*,*,534,France,Female,"[25,35[","[0,12[",121552,2,1,1,70179,0
*,*,*,844,France,Female,"[25,35[","[0,12[",0,2,0,0,147342,0
